EMDBID	MapModification	XmlModification	ImageModification	MapFile	XmlFile	ImageFile
1193	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1193/map/emd_1193.map.gz	/pub/databases/emdb/structures/EMD-1193/header/emd-1193.xml	/pub/databases/emdb/structures/EMD-1193/images/1193.gif
1194	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1194/map/emd_1194.map.gz	/pub/databases/emdb/structures/EMD-1194/header/emd-1194.xml	/pub/databases/emdb/structures/EMD-1194/images/1194.gif
1195	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1195/map/emd_1195.map.gz	/pub/databases/emdb/structures/EMD-1195/header/emd-1195.xml	/pub/databases/emdb/structures/EMD-1195/images/1195.gif
1196	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1196/map/emd_1196.map.gz	/pub/databases/emdb/structures/EMD-1196/header/emd-1196.xml	/pub/databases/emdb/structures/EMD-1196/images/1196.gif
1197	09/02/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1197/map/emd_1197.map.gz	/pub/databases/emdb/structures/EMD-1197/header/emd-1197.xml	/pub/databases/emdb/structures/EMD-1197/images/1197.gif
1198	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1198/map/emd_1198.map.gz	/pub/databases/emdb/structures/EMD-1198/header/emd-1198.xml	/pub/databases/emdb/structures/EMD-1198/images/1198.gif
1199	10/15/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1199/map/emd_1199.map.gz	/pub/databases/emdb/structures/EMD-1199/header/emd-1199.xml	/pub/databases/emdb/structures/EMD-1199/images/1199.gif
1200	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1200/map/emd_1200.map.gz	/pub/databases/emdb/structures/EMD-1200/header/emd-1200.xml	/pub/databases/emdb/structures/EMD-1200/images/1200.gif
1201	03/19/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1201/map/emd_1201.map.gz	/pub/databases/emdb/structures/EMD-1201/header/emd-1201.xml	/pub/databases/emdb/structures/EMD-1201/images/1201.gif
1202	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1202/map/emd_1202.map.gz	/pub/databases/emdb/structures/EMD-1202/header/emd-1202.xml	/pub/databases/emdb/structures/EMD-1202/images/1202.gif
1203	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1203/map/emd_1203.map.gz	/pub/databases/emdb/structures/EMD-1203/header/emd-1203.xml	/pub/databases/emdb/structures/EMD-1203/images/1203.gif
1204	02/21/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1204/map/emd_1204.map.gz	/pub/databases/emdb/structures/EMD-1204/header/emd-1204.xml	/pub/databases/emdb/structures/EMD-1204/images/1204.gif
1205	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1205/map/emd_1205.map.gz	/pub/databases/emdb/structures/EMD-1205/header/emd-1205.xml	/pub/databases/emdb/structures/EMD-1205/images/1205.gif
1206	08/22/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1206/map/emd_1206.map.gz	/pub/databases/emdb/structures/EMD-1206/header/emd-1206.xml	/pub/databases/emdb/structures/EMD-1206/images/1206.gif
1207	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1207/map/emd_1207.map.gz	/pub/databases/emdb/structures/EMD-1207/header/emd-1207.xml	/pub/databases/emdb/structures/EMD-1207/images/1207.gif
1208	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1208/map/emd_1208.map.gz	/pub/databases/emdb/structures/EMD-1208/header/emd-1208.xml	/pub/databases/emdb/structures/EMD-1208/images/1208.gif
1209	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1209/map/emd_1209.map.gz	/pub/databases/emdb/structures/EMD-1209/header/emd-1209.xml	/pub/databases/emdb/structures/EMD-1209/images/1209.gif
1210	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1210/map/emd_1210.map.gz	/pub/databases/emdb/structures/EMD-1210/header/emd-1210.xml	/pub/databases/emdb/structures/EMD-1210/images/1210.gif
1211	10/11/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1211/map/emd_1211.map.gz	/pub/databases/emdb/structures/EMD-1211/header/emd-1211.xml	/pub/databases/emdb/structures/EMD-1211/images/1211.gif
1212	10/11/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1212/map/emd_1212.map.gz	/pub/databases/emdb/structures/EMD-1212/header/emd-1212.xml	/pub/databases/emdb/structures/EMD-1212/images/1212.gif
1213	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1213/map/emd_1213.map.gz	/pub/databases/emdb/structures/EMD-1213/header/emd-1213.xml	/pub/databases/emdb/structures/EMD-1213/images/1213.gif
1214	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1214/map/emd_1214.map.gz	/pub/databases/emdb/structures/EMD-1214/header/emd-1214.xml	/pub/databases/emdb/structures/EMD-1214/images/1214.gif
1215	09/14/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1215/map/emd_1215.map.gz	/pub/databases/emdb/structures/EMD-1215/header/emd-1215.xml	/pub/databases/emdb/structures/EMD-1215/images/1215.gif
1216	12/06/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1216/map/emd_1216.map.gz	/pub/databases/emdb/structures/EMD-1216/header/emd-1216.xml	/pub/databases/emdb/structures/EMD-1216/images/1216.gif
1217	10/15/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1217/map/emd_1217.map.gz	/pub/databases/emdb/structures/EMD-1217/header/emd-1217.xml	/pub/databases/emdb/structures/EMD-1217/images/1217.gif
1218	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1218/map/emd_1218.map.gz	/pub/databases/emdb/structures/EMD-1218/header/emd-1218.xml	/pub/databases/emdb/structures/EMD-1218/images/1218.gif
1219	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1219/map/emd_1219.map.gz	/pub/databases/emdb/structures/EMD-1219/header/emd-1219.xml	/pub/databases/emdb/structures/EMD-1219/images/1219.gif
1220	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1220/map/emd_1220.map.gz	/pub/databases/emdb/structures/EMD-1220/header/emd-1220.xml	/pub/databases/emdb/structures/EMD-1220/images/1220.gif
1221	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1221/map/emd_1221.map.gz	/pub/databases/emdb/structures/EMD-1221/header/emd-1221.xml	/pub/databases/emdb/structures/EMD-1221/images/1221.gif
1222	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1222/map/emd_1222.map.gz	/pub/databases/emdb/structures/EMD-1222/header/emd-1222.xml	/pub/databases/emdb/structures/EMD-1222/images/1222.gif
1223	10/11/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1223/map/emd_1223.map.gz	/pub/databases/emdb/structures/EMD-1223/header/emd-1223.xml	/pub/databases/emdb/structures/EMD-1223/images/1223.gif
1224	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1224/map/emd_1224.map.gz	/pub/databases/emdb/structures/EMD-1224/header/emd-1224.xml	/pub/databases/emdb/structures/EMD-1224/images/1224.gif
1225	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1225/map/emd_1225.map.gz	/pub/databases/emdb/structures/EMD-1225/header/emd-1225.xml	/pub/databases/emdb/structures/EMD-1225/images/1225.gif
1226	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1226/map/emd_1226.map.gz	/pub/databases/emdb/structures/EMD-1226/header/emd-1226.xml	/pub/databases/emdb/structures/EMD-1226/images/1226.gif
1227	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1227/map/emd_1227.map.gz	/pub/databases/emdb/structures/EMD-1227/header/emd-1227.xml	/pub/databases/emdb/structures/EMD-1227/images/1227.gif
1228	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1228/map/emd_1228.map.gz	/pub/databases/emdb/structures/EMD-1228/header/emd-1228.xml	/pub/databases/emdb/structures/EMD-1228/images/1228.gif
1229	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1229/map/emd_1229.map.gz	/pub/databases/emdb/structures/EMD-1229/header/emd-1229.xml	/pub/databases/emdb/structures/EMD-1229/images/1229.gif
1230	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1230/map/emd_1230.map.gz	/pub/databases/emdb/structures/EMD-1230/header/emd-1230.xml	/pub/databases/emdb/structures/EMD-1230/images/1230.gif
1231	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1231/map/emd_1231.map.gz	/pub/databases/emdb/structures/EMD-1231/header/emd-1231.xml	/pub/databases/emdb/structures/EMD-1231/images/1231.gif
1232	07/22/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1232/map/emd_1232.map.gz	/pub/databases/emdb/structures/EMD-1232/header/emd-1232.xml	/pub/databases/emdb/structures/EMD-1232/images/1232.gif
1233	09/02/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1233/map/emd_1233.map.gz	/pub/databases/emdb/structures/EMD-1233/header/emd-1233.xml	/pub/databases/emdb/structures/EMD-1233/images/1233.gif
1234	09/17/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1234/map/emd_1234.map.gz	/pub/databases/emdb/structures/EMD-1234/header/emd-1234.xml	/pub/databases/emdb/structures/EMD-1234/images/1234.gif
1235	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1235/map/emd_1235.map.gz	/pub/databases/emdb/structures/EMD-1235/header/emd-1235.xml	/pub/databases/emdb/structures/EMD-1235/images/1235.gif
1236	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1236/map/emd_1236.map.gz	/pub/databases/emdb/structures/EMD-1236/header/emd-1236.xml	/pub/databases/emdb/structures/EMD-1236/images/1236.gif
1237	04/08/14	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1237/map/emd_1237.map.gz	/pub/databases/emdb/structures/EMD-1237/header/emd-1237.xml	/pub/databases/emdb/structures/EMD-1237/images/1237.gif
1238	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1238/map/emd_1238.map.gz	/pub/databases/emdb/structures/EMD-1238/header/emd-1238.xml	/pub/databases/emdb/structures/EMD-1238/images/1238.gif
1239	10/16/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1239/map/emd_1239.map.gz	/pub/databases/emdb/structures/EMD-1239/header/emd-1239.xml	/pub/databases/emdb/structures/EMD-1239/images/1239.gif
1240	06/21/16	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1240/map/emd_1240.map.gz	/pub/databases/emdb/structures/EMD-1240/header/emd-1240.xml	/pub/databases/emdb/structures/EMD-1240/images/1240.gif
1241	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1241/map/emd_1241.map.gz	/pub/databases/emdb/structures/EMD-1241/header/emd-1241.xml	/pub/databases/emdb/structures/EMD-1241/images/1241.gif
1242	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1242/map/emd_1242.map.gz	/pub/databases/emdb/structures/EMD-1242/header/emd-1242.xml	/pub/databases/emdb/structures/EMD-1242/images/1242.gif
1243	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1243/map/emd_1243.map.gz	/pub/databases/emdb/structures/EMD-1243/header/emd-1243.xml	/pub/databases/emdb/structures/EMD-1243/images/1243.gif
1244	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1244/map/emd_1244.map.gz	/pub/databases/emdb/structures/EMD-1244/header/emd-1244.xml	/pub/databases/emdb/structures/EMD-1244/images/1244.gif
1245	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1245/map/emd_1245.map.gz	/pub/databases/emdb/structures/EMD-1245/header/emd-1245.xml	/pub/databases/emdb/structures/EMD-1245/images/1245.gif
1246	10/25/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1246/map/emd_1246.map.gz	/pub/databases/emdb/structures/EMD-1246/header/emd-1246.xml	/pub/databases/emdb/structures/EMD-1246/images/1246.gif
1247	10/25/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1247/map/emd_1247.map.gz	/pub/databases/emdb/structures/EMD-1247/header/emd-1247.xml	/pub/databases/emdb/structures/EMD-1247/images/1247.gif
1248	03/11/14	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1248/map/emd_1248.map.gz	/pub/databases/emdb/structures/EMD-1248/header/emd-1248.xml	/pub/databases/emdb/structures/EMD-1248/images/1248.gif
1249	03/11/14	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1249/map/emd_1249.map.gz	/pub/databases/emdb/structures/EMD-1249/header/emd-1249.xml	/pub/databases/emdb/structures/EMD-1249/images/1249.gif
1250	03/07/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1250/map/emd_1250.map.gz	/pub/databases/emdb/structures/EMD-1250/header/emd-1250.xml	/pub/databases/emdb/structures/EMD-1250/images/1250.gif
1251	10/16/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1251/map/emd_1251.map.gz	/pub/databases/emdb/structures/EMD-1251/header/emd-1251.xml	/pub/databases/emdb/structures/EMD-1251/images/1251.gif
1252	12/06/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1252/map/emd_1252.map.gz	/pub/databases/emdb/structures/EMD-1252/header/emd-1252.xml	/pub/databases/emdb/structures/EMD-1252/images/1252.gif
1253	12/06/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1253/map/emd_1253.map.gz	/pub/databases/emdb/structures/EMD-1253/header/emd-1253.xml	/pub/databases/emdb/structures/EMD-1253/images/1253.gif
1254	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1254/map/emd_1254.map.gz	/pub/databases/emdb/structures/EMD-1254/header/emd-1254.xml	/pub/databases/emdb/structures/EMD-1254/images/1254.gif
1255	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1255/map/emd_1255.map.gz	/pub/databases/emdb/structures/EMD-1255/header/emd-1255.xml	/pub/databases/emdb/structures/EMD-1255/images/1255.gif
1256	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1256/map/emd_1256.map.gz	/pub/databases/emdb/structures/EMD-1256/header/emd-1256.xml	/pub/databases/emdb/structures/EMD-1256/images/1256.gif
1257	12/06/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1257/map/emd_1257.map.gz	/pub/databases/emdb/structures/EMD-1257/header/emd-1257.xml	/pub/databases/emdb/structures/EMD-1257/images/1257.gif
1258	12/06/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1258/map/emd_1258.map.gz	/pub/databases/emdb/structures/EMD-1258/header/emd-1258.xml	/pub/databases/emdb/structures/EMD-1258/images/1258.gif
1259	07/13/16	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1259/map/emd_1259.map.gz	/pub/databases/emdb/structures/EMD-1259/header/emd-1259.xml	/pub/databases/emdb/structures/EMD-1259/images/1259.gif
1260	10/29/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1260/map/emd_1260.map.gz	/pub/databases/emdb/structures/EMD-1260/header/emd-1260.xml	/pub/databases/emdb/structures/EMD-1260/images/1260.gif
1261	10/26/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1261/map/emd_1261.map.gz	/pub/databases/emdb/structures/EMD-1261/header/emd-1261.xml	/pub/databases/emdb/structures/EMD-1261/images/1261.gif
1262	10/26/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1262/map/emd_1262.map.gz	/pub/databases/emdb/structures/EMD-1262/header/emd-1262.xml	/pub/databases/emdb/structures/EMD-1262/images/1262.gif
1263	10/26/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1263/map/emd_1263.map.gz	/pub/databases/emdb/structures/EMD-1263/header/emd-1263.xml	/pub/databases/emdb/structures/EMD-1263/images/1263.gif
1264	11/29/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1264/map/emd_1264.map.gz	/pub/databases/emdb/structures/EMD-1264/header/emd-1264.xml	/pub/databases/emdb/structures/EMD-1264/images/1264.gif
1265	12/05/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1265/map/emd_1265.map.gz	/pub/databases/emdb/structures/EMD-1265/header/emd-1265.xml	/pub/databases/emdb/structures/EMD-1265/images/1265.gif
1266	12/05/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1266/map/emd_1266.map.gz	/pub/databases/emdb/structures/EMD-1266/header/emd-1266.xml	/pub/databases/emdb/structures/EMD-1266/images/1266.gif
1267	10/05/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1267/map/emd_1267.map.gz	/pub/databases/emdb/structures/EMD-1267/header/emd-1267.xml	/pub/databases/emdb/structures/EMD-1267/images/1267.gif
1268	10/05/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1268/map/emd_1268.map.gz	/pub/databases/emdb/structures/EMD-1268/header/emd-1268.xml	/pub/databases/emdb/structures/EMD-1268/images/1268.gif
1269	12/06/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1269/map/emd_1269.map.gz	/pub/databases/emdb/structures/EMD-1269/header/emd-1269.xml	/pub/databases/emdb/structures/EMD-1269/images/1269.gif
1270	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1270/map/emd_1270.map.gz	/pub/databases/emdb/structures/EMD-1270/header/emd-1270.xml	/pub/databases/emdb/structures/EMD-1270/images/1270.gif
1271	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1271/map/emd_1271.map.gz	/pub/databases/emdb/structures/EMD-1271/header/emd-1271.xml	/pub/databases/emdb/structures/EMD-1271/images/1271.gif
1272	10/26/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1272/map/emd_1272.map.gz	/pub/databases/emdb/structures/EMD-1272/header/emd-1272.xml	/pub/databases/emdb/structures/EMD-1272/images/1272.gif
1273	12/18/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1273/map/emd_1273.map.gz	/pub/databases/emdb/structures/EMD-1273/header/emd-1273.xml	/pub/databases/emdb/structures/EMD-1273/images/1273.gif
1274	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1274/map/emd_1274.map.gz	/pub/databases/emdb/structures/EMD-1274/header/emd-1274.xml	/pub/databases/emdb/structures/EMD-1274/images/1274.gif
1275	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1275/map/emd_1275.map.gz	/pub/databases/emdb/structures/EMD-1275/header/emd-1275.xml	/pub/databases/emdb/structures/EMD-1275/images/1275.gif
1276	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1276/map/emd_1276.map.gz	/pub/databases/emdb/structures/EMD-1276/header/emd-1276.xml	/pub/databases/emdb/structures/EMD-1276/images/1276.gif
1277	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1277/map/emd_1277.map.gz	/pub/databases/emdb/structures/EMD-1277/header/emd-1277.xml	/pub/databases/emdb/structures/EMD-1277/images/1277.gif
1278	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1278/map/emd_1278.map.gz	/pub/databases/emdb/structures/EMD-1278/header/emd-1278.xml	/pub/databases/emdb/structures/EMD-1278/images/1278.gif
1279	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1279/map/emd_1279.map.gz	/pub/databases/emdb/structures/EMD-1279/header/emd-1279.xml	/pub/databases/emdb/structures/EMD-1279/images/1279.gif
1280	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1280/map/emd_1280.map.gz	/pub/databases/emdb/structures/EMD-1280/header/emd-1280.xml	/pub/databases/emdb/structures/EMD-1280/images/1280.gif
1281	12/05/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1281/map/emd_1281.map.gz	/pub/databases/emdb/structures/EMD-1281/header/emd-1281.xml	/pub/databases/emdb/structures/EMD-1281/images/1281.gif
1282	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1282/map/emd_1282.map.gz	/pub/databases/emdb/structures/EMD-1282/header/emd-1282.xml	/pub/databases/emdb/structures/EMD-1282/images/1282.gif
1283	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1283/map/emd_1283.map.gz	/pub/databases/emdb/structures/EMD-1283/header/emd-1283.xml	/pub/databases/emdb/structures/EMD-1283/images/1283.gif
1284	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1284/map/emd_1284.map.gz	/pub/databases/emdb/structures/EMD-1284/header/emd-1284.xml	/pub/databases/emdb/structures/EMD-1284/images/1284.gif
1285	10/16/12	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1285/map/emd_1285.map.gz	/pub/databases/emdb/structures/EMD-1285/header/emd-1285.xml	/pub/databases/emdb/structures/EMD-1285/images/1285.gif
1286	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1286/map/emd_1286.map.gz	/pub/databases/emdb/structures/EMD-1286/header/emd-1286.xml	/pub/databases/emdb/structures/EMD-1286/images/1286.gif
1287	12/18/13	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1287/map/emd_1287.map.gz	/pub/databases/emdb/structures/EMD-1287/header/emd-1287.xml	/pub/databases/emdb/structures/EMD-1287/images/1287.gif
1288	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1288/map/emd_1288.map.gz	/pub/databases/emdb/structures/EMD-1288/header/emd-1288.xml	/pub/databases/emdb/structures/EMD-1288/images/1288.gif
1289	05/26/11	12/14/18	05/26/11	/pub/databases/emdb/structures/EMD-1289/map/emd_1289.map.gz	/pub/databases/emdb/structures/EMD-1289/header/emd-1289.xml	/pub/databases/emdb/structures/EMD-1289/images/1289.gif
